,source_file,holc_grade,loc_year,median,mean,min,max,std
1,stats_ndvi_LT05_L1TP_014032_20070921_20160906_01_T1.csv,D,NYBrooklyn1938,0.022184041794389486,0.03601209829946089,-0.0879469612694305,0.33506091910859814,0.06977919651114423
2,stats_ndvi_LT05_L1TP_014032_20070921_20160906_01_T1.csv,D,NYManhattan1937,-0.009795323997322056,0.008743582530533549,-0.0870703022789072,0.26559982393626813,0.06330348413299632
3,stats_ndvi_LT05_L1TP_014032_20070921_20160906_01_T1.csv,D,NYQueens1938,0.042988386852905534,0.05340859548857388,-0.06247936050670269,0.2814922311749214,0.06691619066091684
4,stats_ndvi_LT05_L1TP_014032_20070921_20160906_01_T1.csv,D,NYStatenIsland1940,0.159549531729325,0.1655907805847085,-0.047185384061025536,0.44168006078056665,0.09529674668674884
0,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,A,NYC,0.14512771315639839,0.15016871283296496,-0.045277953962795436,0.39441558392718434,0.08495531103108078
1,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,B,NYC,0.1155195764796291,0.12687747440132727,-0.05593046902989348,0.40198598533040947,0.08571355282846424
2,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,C,NYC,0.08531795346508265,0.09352845728183941,-0.071584251379131,0.39188695967039733,0.07729322498752958
3,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,D,NYC,0.06827769562711611,0.08302945723099743,-0.07837355446790446,0.39666719834844605,0.08919478765054911
4,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,E,NYC,0.0947072207927704,0.09438806027173996,-0.07737608999013901,0.441940039396286,0.10235440731048584
0,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,A,NYBronx1938,0.34170472621917725,0.3199213445186615,-0.02454461343586445,0.5343107283115387,0.09560928866267204
1,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,A,NYBrooklyn1938,0.10868696123361588,0.11129393428564073,-0.0766257643699646,0.3758116364479065,0.07740894705057144
2,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,A,NYManhattan1937,0.028913454967550933,0.042058985913172364,-0.08033288223668933,0.3020062344148755,0.07832255982793868
3,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,A,NYQueens1938,0.14314979314804074,0.13752666115760806,-0.06499156355857849,0.3878317177295685,0.08051075041294098
4,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,A,NYStatenIsland1940,0.2888723909854889,0.29439105838537216,0.02723058732226491,0.5155836641788483,0.09589155577123165
0,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,B,NYBronx1938,0.09734361407093027,0.11387714811346748,-0.05689335648309101,0.3971059010787444,0.08971677991476926
1,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,B,NYBrooklyn1938,0.06436308755484574,0.07200636101119659,-0.07690046377041761,0.39540139892522025,0.07138975271407295
2,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,B,NYManhattan1937,0.020935507180790108,0.06561411053795989,-0.07990745548158884,0.39373912289738655,0.11638746286431949
3,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,B,NYQueens1938,0.15282860880388932,0.15058808510794358,-0.055274805601905376,0.36462174531291514,0.07272979200762861
4,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,B,NYStatenIsland1940,0.2202096551656723,0.22073697447776794,-0.013019853581984838,0.46197087367375694,0.08918729399641355
0,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,C,NYBronx1938,0.06484723309783832,0.0805054938359915,-0.08345543317820715,0.4341757997222569,0.08919281658271085
1,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,C,NYBrooklyn1938,0.028444765899330378,0.03884304866660386,-0.08988449677824974,0.3786127120256424,0.06859378576278687
2,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,C,NYManhattan1937,0.011487125651910901,0.041622050727407135,-0.09663243467609088,0.3409585729241371,0.08858912624418736
3,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,C,NYQueens1938,0.08300097724674521,0.08894580747522644,-0.06979655556649238,0.36961624086708633,0.07156411095245464
4,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,C,NYStatenIsland1940,0.1933523528277874,0.19714412155250707,-0.043150993840148054,0.4809216670691967,0.09862454266597827
0,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,D,NYBronx1938,0.04657871588798506,0.06833378890795368,-0.08998282466615949,0.4284410561834063,0.09039619671446937
1,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,D,NYBrooklyn1938,0.029105264025375895,0.045866668264827,-0.0951910286169985,0.4056337903375211,0.08184211247641107
2,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,D,NYManhattan1937,0.007591579299144171,0.028886345594569488,-0.08824639339689855,0.33036970540329264,0.07624548880590333
3,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,D,NYQueens1938,0.06436688068489997,0.07700655495938964,-0.07302394681251966,0.36754139761130017,0.08805851017435391
4,stats_ndvi_LT05_L1TP_014032_20080822_20160905_01_T1.csv,D,NYStatenIsland1940,0.19192576991475147,0.19843689319880112,-0.055504043627044426,0.5052450208560281,0.11330989877814832
0,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,A,NYC,0.1555092071648687,0.1593847290496342,-0.04921619512606412,0.41269122576341033,0.0920802850741893
1,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,B,NYC,0.11978719605314028,0.13216048264338395,-0.06265986261294326,0.4245144309889939,0.0918513834476471
2,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,C,NYC,0.08866477168840232,0.09786825832755615,-0.07691654733446225,0.41257035235563916,0.08190187670921208
3,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,D,NYC,0.0697669211047224,0.08560165987318742,-0.08358712782378958,0.4118383437895975,0.09357166118105921
4,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,E,NYC,0.10026776045560837,0.10576707869768144,-0.08200036734342575,0.5126504898071289,0.11276013404130936
0,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,A,NYBronx1938,0.36212240159511566,0.3374544233083725,-0.03664059052243829,0.5472415387630463,0.10350080579519272
1,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,A,NYBrooklyn1938,0.1104680746793747,0.11667576432228087,-0.07398710399866104,0.3849044442176819,0.08233791589736937
2,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,A,NYManhattan1937,0.03862931905314326,0.05119490379001945,-0.08447632845491171,0.32854010816663504,0.08777628978714347
3,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,A,NYQueens1938,0.15635408461093905,0.14886076748371124,-0.05858016014099121,0.3978385329246521,0.08657056838274002
4,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,A,NYStatenIsland1940,0.29701144993305206,0.30003776401281357,0.023549987701699138,0.5243781730532646,0.09879103675484657
0,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,B,NYBronx1938,0.09846579550172795,0.11735161969607527,-0.07101645396853035,0.4311773993752219,0.10051973435011777
1,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,B,NYBrooklyn1938,0.06810550462892827,0.07575972159119214,-0.08238875186618637,0.4033915540751289,0.07516668079530492
2,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,B,NYManhattan1937,0.02568019546257953,0.07449880987284511,-0.08822915330529213,0.43543131090700626,0.13064865488559008
3,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,B,NYQueens1938,0.16012396838735132,0.15853242433684714,-0.06594263389706612,0.3978150644723107,0.07777171866858706
4,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,B,NYStatenIsland1940,0.22356606523195902,0.22318231562773386,-0.009996381122618915,0.46509329279263817,0.08932305872440338
0,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,C,NYBronx1938,0.06650188447826583,0.08386157709173858,-0.09449379874960236,0.4604946426723314,0.09736042064817055
1,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,C,NYBrooklyn1938,0.03234666060656309,0.04276601955061778,-0.08842509821057319,0.3852722084522247,0.07175114363431931
2,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,C,NYManhattan1937,0.012995540319631496,0.04864864175518354,-0.09242128332455952,0.38684266805648804,0.10228866338729858
3,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,C,NYQueens1938,0.08758897082628431,0.09420329646305978,-0.07588334621542746,0.3905857150350605,0.07584970133999984
4,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,C,NYStatenIsland1940,0.19246179113785425,0.19794484600424767,-0.0489859787436823,0.5031893427173296,0.10055573346714179
0,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,D,NYBronx1938,0.0478528025560081,0.07182554235415799,-0.10522490633385521,0.4631009612764631,0.09851514441626412
1,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,D,NYBrooklyn1938,0.03167146452419136,0.04920127919024747,-0.09745118005768112,0.42002418442912726,0.08516447586209877
2,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,D,NYManhattan1937,0.011636260603727014,0.03545432862032343,-0.09028494330468001,0.3728735998824791,0.08576600570921544
3,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,D,NYQueens1938,0.0651969910503771,0.07881965229693705,-0.0792125111971146,0.3718257317176232,0.09141652658581734
4,stats_ndvi_LT05_L1TP_014032_20080907_20160909_01_T1.csv,D,NYStatenIsland1940,0.19052124444557272,0.19656330411848816,-0.06269283997623817,0.501639530710552,0.11329182755687962
0,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,A,NYC,0.1392522444948554,0.14476883465977153,-0.038874165271408856,0.38070435263216496,0.08243380719795823
1,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,B,NYC,0.08549672642645116,0.097446966120818,-0.05995020430742039,0.3570640566564786,0.07958599511120054
2,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,C,NYC,0.07228947974859722,0.08175043482518209,-0.07479266693973273,0.3763655415667152,0.07451572239142719
3,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,D,NYC,0.0456832815000803,0.06071323453435995,-0.07641636890930538,0.3554824009271605,0.08004798487360988
4,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,E,NYC,0.09506829082965852,0.09758856892585754,-0.07762537151575089,0.4591360986232758,0.10367139428853987
0,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,A,NYBronx1938,0.336435467004776,0.31698600947856903,-0.006768213585019113,0.5068506300449371,0.08883215859532356
1,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,A,NYBrooklyn1938,0.10261578857898712,0.10994979739189148,-0.07112951576709747,0.38812679052352905,0.07772577553987503
2,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,A,NYManhattan1937,0.02854385226964951,0.043501055959495716,-0.0751664531417191,0.30361276865005493,0.07800526171922684
3,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,A,NYQueens1938,0.14214006066322327,0.13920359313488007,-0.04146328568458557,0.36107391119003296,0.07810179889202118
4,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,A,NYStatenIsland1940,0.270514577627182,0.2712918743491173,0.026368552353233102,0.4748663827776909,0.09035173244774342
0,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,B,NYBronx1938,0.09601274564523589,0.11120129444382408,-0.04891320825977759,0.40618993748318066,0.08867755261334506
1,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,B,NYBrooklyn1938,-0.0071576031691887795,0.004220564822282863,-0.09334309442954905,0.263006035485031,0.05661359473186381
2,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,B,NYManhattan1937,0.015304478312221667,0.057668732944875956,-0.07646042418976624,0.3627472279282908,0.11090976124008496
3,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,B,NYQueens1938,0.1508906989303582,0.14990394189953804,-0.05201307766358642,0.3754281813607496,0.0713230963138973
4,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,B,NYStatenIsland1940,0.16483384886135657,0.16538839414715767,-0.025985960227747757,0.4022782896955808,0.08325984577337901
0,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,C,NYBronx1938,0.06147741103220893,0.07785359841933392,-0.07683752963076466,0.43468575179576874,0.08825651702025662
1,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,C,NYBrooklyn1938,-0.013783155120909213,-0.001913508577272296,-0.09673309698700905,0.2970022136159241,0.056715157032012936
2,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,C,NYManhattan1937,-0.008493248916541537,0.018766167884071663,-0.10717166525622208,0.2757422694315513,0.07801981099570791
3,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,C,NYQueens1938,0.08233358064112631,0.08976353834454508,-0.07266552083462745,0.3751232236086785,0.07159353732257276
4,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,C,NYStatenIsland1940,0.14605175579587618,0.1513203070499003,-0.05172169338523721,0.43404701196899015,0.09252880024723709
0,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,D,NYBronx1938,0.04614206403493881,0.06774335860141686,-0.08150295966437884,0.41669401100703646,0.08888035799775805
1,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,D,NYBrooklyn1938,-0.019071157313073458,-0.000541608068211329,-0.09850077703595161,0.33582743232988793,0.06405561360652032
2,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,D,NYManhattan1937,-0.01661568611032433,-0.0008176847326534773,-0.08816741034388542,0.25381612725969815,0.05816447827965021
3,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,D,NYQueens1938,0.05789242023363327,0.07319138132226773,-0.06952173095674087,0.36134821883378887,0.08613569977191779
4,stats_ndvi_LT05_L1TP_014032_20090825_20160903_01_T1.csv,D,NYStatenIsland1940,0.1627292088840319,0.17090182613743388,-0.05068007496226093,0.46590872692025226,0.10871892940738927
0,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,A,NYC,0.15150829177582636,0.15484744019340724,-0.04177968978183344,0.4165486954152584,0.09076960117090493
1,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,B,NYC,0.11258968749057709,0.12596934393190573,-0.06132839389869736,0.41134983859956264,0.09166335816391641
2,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,C,NYC,0.07953750830459058,0.08931036659167764,-0.08753700986524265,0.39914113294983666,0.08012014731922477
3,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,D,NYC,0.061872377052527516,0.07756381524538919,-0.08240532030218414,0.3972453000415273,0.09006723135459323
4,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,E,NYC,0.09371516108512877,0.0951814129948616,-0.078032486140728,0.3836929500102997,0.1059197261929512
0,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,A,NYBronx1938,0.3498519957065582,0.3287549167871475,-0.002286836504936215,0.5203012526035309,0.09686626121401787
1,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,A,NYBrooklyn1938,0.11198185384273528,0.1145930513739586,-0.0859452560544014,0.4284481406211853,0.0824546366930008
2,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,A,NYManhattan1937,0.03753451921511442,0.05069307307712734,-0.07479624636471272,0.34214384481310844,0.0869678279850632
3,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,A,NYQueens1938,0.14210252463817594,0.13843102753162384,-0.05366524681448937,0.4204440116882324,0.0841417983174324
4,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,A,NYStatenIsland1940,0.2925170361995697,0.2903701364994049,0.018519777571782463,0.5095334276556969,0.09906050935387611
0,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,B,NYBronx1938,0.09281220629980619,0.11045624908398498,-0.0668249363926324,0.41832787611267785,0.09645781462842767
1,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,B,NYBrooklyn1938,0.06567982521236819,0.07430900688118794,-0.07969686235575114,0.38484664699610543,0.07582858577370644
2,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,B,NYManhattan1937,0.023647555926193792,0.07319096357484038,-0.08427322655916214,0.4221787278850873,0.1295343590900302
3,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,B,NYQueens1938,0.14900015439728603,0.1494822414482341,-0.06488755827440935,0.38060400854138765,0.07821258705328493
4,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,B,NYStatenIsland1940,0.21014619370301565,0.21146874924500783,-0.014090412730971972,0.4624517242113749,0.09104090531667074
0,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,C,NYBronx1938,0.06012688510362869,0.07539625172300832,-0.1514464666985947,0.4795529544353485,0.09500570983990379
1,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,C,NYBrooklyn1938,0.029045199155807496,0.03992506767855957,-0.08952435925602913,0.3781745719909668,0.07043303564190864
2,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,C,NYManhattan1937,0.014843168202787638,0.047984231263399124,-0.10234363501270612,0.38008558253447217,0.10055713479717572
3,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,C,NYQueens1938,0.07751755061064351,0.0849651245899532,-0.08067948641339401,0.37152529776364834,0.07394579267716622
4,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,C,NYStatenIsland1940,0.17625140026211739,0.18451602446536222,-0.05223468112914512,0.4764070970316728,0.09939270125081141
0,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,D,NYBronx1938,0.043613432706998925,0.06607698010546821,-0.11245016540799822,0.44886496663093567,0.09465478360652924
1,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,D,NYBrooklyn1938,0.028929997842920864,0.04534711085421884,-0.09174295968335608,0.39624629331671674,0.08196851789303448
2,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,D,NYManhattan1937,0.011239690706133842,0.03501376618320743,-0.09329842196570502,0.3686665506274612,0.08522084479530652
3,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,D,NYQueens1938,0.05346002342561499,0.06667064254482587,-0.07703290588389604,0.35277028381824493,0.08549582767180908
4,stats_ndvi_LT05_L1TP_014032_20100828_20160831_01_T1.csv,D,NYStatenIsland1940,0.1740746229239132,0.18169760250526926,-0.06024578968872842,0.4914970981038135,0.11021048024944637
0,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,A,NYC,0.17588164750486612,0.1819307313999161,-0.03853262704797089,0.45941800251603127,0.09982100035995245
1,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,B,NYC,0.13003032627360275,0.14433840385431218,-0.060380071970737643,0.4597635225703319,0.09970099929099281
2,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,C,NYC,0.0908859847852635,0.10169460672654812,-0.0786570744027221,0.4331983623523561,0.0862530451169405
3,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,D,NYC,0.07363065915620502,0.09074968714932245,-0.08135722033256869,0.43792343790791616,0.09816397231917422
4,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,E,NYC,0.11388976871967316,0.11830803006887435,-0.07416371256113052,0.4741449952125549,0.12517978250980374
0,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,A,NYBronx1938,0.3958885371685028,0.3720967769622803,-0.0006196163594722748,0.5763631463050842,0.10661832243204117
1,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,A,NYBrooklyn1938,0.12047715485095978,0.12731242179870605,-0.08365543931722641,0.4688315093517304,0.09040120244026184
2,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,A,NYManhattan1937,0.05782200023531914,0.07381177390925586,-0.06973117962479591,0.38129330053925514,0.09757213294506073
3,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,A,NYQueens1938,0.14027467370033264,0.13491688668727875,-0.059274572879076,0.422884464263916,0.07990263402462006
4,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,A,NYStatenIsland1940,0.3247503638267517,0.3284936621785164,0.021374162286520004,0.5639748424291611,0.10825461521744728
0,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,B,NYBronx1938,0.10726227403872392,0.1265681819482283,-0.060406013815240425,0.4643107056617737,0.10503042015162381
1,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,B,NYBrooklyn1938,0.07200505526955514,0.08187691478387397,-0.07916303548742742,0.43031254410743713,0.08081624919877332
2,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,B,NYManhattan1937,0.03960874156715969,0.0940180926118046,-0.08486247900873423,0.4821108467876911,0.14331146236509085
3,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,B,NYQueens1938,0.17033542610485763,0.16892707030124524,-0.07212490478859228,0.4262329199734856,0.08546838821733699
4,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,B,NYStatenIsland1940,0.23914702634016674,0.24054868121941883,-0.006176953141887981,0.5099301874637604,0.09843739618857701
0,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,C,NYBronx1938,0.07047889762274596,0.0880672207871533,-0.09037624105163243,0.47898831898751465,0.10012671578189601
1,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,C,NYBrooklyn1938,0.03090710600838065,0.04366595595609397,-0.09687759935855865,0.416340491771698,0.07481607690453529
2,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,C,NYManhattan1937,0.03150493263577422,0.06736975846191247,-0.10196544292072456,0.4296945830186208,0.11144319549202919
3,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,C,NYQueens1938,0.08775121943085445,0.09595174377161153,-0.0770284572599439,0.40722143891695384,0.07962471125899134
4,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,C,NYStatenIsland1940,0.20226432817677656,0.2103426493704319,-0.05015175502436856,0.5278958181540171,0.10922945911685626
0,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,D,NYBronx1938,0.05239441691498671,0.07735491304525308,-0.09962231133665357,0.4693694923605238,0.10259861605507987
1,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,D,NYBrooklyn1938,0.03252119166047677,0.050414276673741966,-0.09843348695532135,0.44378718733787537,0.0867039525638456
2,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,D,NYManhattan1937,0.026267628564878746,0.05100343550589902,-0.0868935364264029,0.4114149036230864,0.09391221500657222
3,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,D,NYQueens1938,0.06086897143186667,0.07540574186863616,-0.07797931455887663,0.3759276645305829,0.09183384583164485
4,stats_ndvi_LT05_L1TP_014032_20110714_20160831_01_T1.csv,D,NYStatenIsland1940,0.1984427937346956,0.20783840540958487,-0.057950612562506096,0.5587311322274415,0.12399920400070108
0,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,A,NYC,0.16049445187672973,0.16487204667646438,-0.04758633184246719,0.42691461089998484,0.09372379211708903
1,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,B,NYC,0.11688130701400547,0.13018919767152207,-0.060043070930987597,0.4271221264368958,0.09333048698802789
2,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,C,NYC,0.08180293481718137,0.09158327375297193,-0.07679497031987738,0.40633931369693194,0.0804691056686419
3,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,D,NYC,0.06469445340061451,0.0802599533809302,-0.07982316056360342,0.4076464581890267,0.09120654371105322
4,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,E,NYC,0.10549610108137132,0.10439512133598328,-0.0844716727733612,0.3869907855987549,0.1141023263335228
0,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,A,NYBronx1938,0.3696521818637848,0.3472154438495636,-0.002667369320988655,0.5272538363933563,0.09965220093727112
1,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,A,NYBrooklyn1938,0.11053281277418137,0.11470037698745728,-0.07593506574630737,0.43037864565849293,0.08287832885980606
2,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,A,NYManhattan1937,0.048590494319796555,0.062193840043619275,-0.07857351144775748,0.35386071540415287,0.0914103826507926
3,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,A,NYQueens1938,0.12777672708034515,0.12304941564798355,-0.06887646019458771,0.3637455403804779,0.07409898191690445
4,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,A,NYStatenIsland1940,0.30039334297180176,0.30205533653497696,0.004338261671364304,0.5377790480852127,0.10300397500395775
0,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,B,NYBronx1938,0.0960523461161012,0.11427868716418743,-0.06042249894446947,0.43514974550767377,0.09831936386498538
1,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,B,NYBrooklyn1938,0.06330511338241837,0.0714941698619548,-0.08155451254809604,0.3983551824794096,0.0744861896862002
2,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,B,NYManhattan1937,0.03087620553560555,0.08238840764776494,-0.07938893263538678,0.442903117587169,0.13371256366372108
3,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,B,NYQueens1938,0.1539209220174919,0.1533220075070858,-0.06566033556180842,0.38966068888411803,0.0802317347158404
4,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,B,NYStatenIsland1940,0.21970141530036927,0.22040138443311055,-0.013542267276595037,0.48366924524307253,0.09356843878825506
0,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,C,NYBronx1938,0.061687521170824766,0.07738661774150703,-0.08713399294925772,0.4521477740743886,0.0928569244949714
1,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,C,NYBrooklyn1938,0.026018729656934737,0.03719724845141172,-0.08962945535778999,0.3804755663871765,0.0686307355761528
2,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,C,NYManhattan1937,0.02408364073683818,0.05573529781152805,-0.10116019969185193,0.40331681569417316,0.10315349077184995
3,stats_ndvi_LT05_L1TP_014032_20110730_20160831_01_T1.csv,C,NYQueens1938,0.07951977124504812,0.08679473629170978,-0.07308805950388715,0.3787292084983877,0.07420170981739019
