==============================================================================
==============================================================================
 Sep. 17 2016                  LANDSAT 5                       Time: 15:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609161483_09007                          Path / Row - 13 / 32
Reference Image: L51LGS1001208150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320997   40.95189    -73.96689     0.22      0.06     0.23     1 
0130320998   40.95155    -73.93018     0.42      0.03     0.42     1 
0130320999   40.95121    -73.89347    -0.06     -0.00     0.06     1 
0130321000   40.95085    -73.85677     0.07      0.05     0.08     1 
0130321001   40.95048    -73.82006     0.07      0.04     0.08     1 
0130321002   40.95010    -73.78335     0.27     -0.03     0.27     1 
0130321003   40.94970    -73.74665     0.02     -0.00     0.02     1 
0130321004   40.94930    -73.70995    -0.10     -0.06     0.12     1 
0130321005   40.94888    -73.67324    -0.18     -0.01     0.18     1 
0130321010   40.94662    -73.48974    -0.08      0.05     0.10     1 
0130321013   40.94513    -73.37964    -0.00      0.00     0.00     1 
0130321020   40.94123    -73.12279     0.32      0.09     0.33     1 
0130321021   40.94063    -73.08611     0.22      0.09     0.24     1 
0130321022   40.94001    -73.04942     0.12      0.05     0.13     1 
0130321023   40.93939    -73.01273     0.18     -0.05     0.19     1 
0130321024   40.93875    -72.97605     0.18      0.10     0.20     1 
0130321025   40.93810    -72.93936     0.11      0.00     0.11     1 
0130321026   40.93744    -72.90268     0.11     -0.01     0.11     1 
0130321027   40.93677    -72.86600     0.17     -0.01     0.17     1 
0130321028   40.93608    -72.82932     0.20      0.01     0.20     1 
0130321029   40.93538    -72.79264     0.16      0.09     0.19     1 
0130321030   40.93467    -72.75596     0.13     -0.11     0.17     1 
0130321031   40.93395    -72.71929     0.03     -0.04     0.05     1 
0130321032   40.93322    -72.68261    -0.03     -0.02     0.03     1 
0130321033   40.93248    -72.64594     0.03      0.02     0.03     1 
0130321034   40.93173    -72.60927    -0.16     -0.04     0.17     1 
0130321035   40.93096    -72.57260    -0.21     -0.01     0.21     1 
0130321039   40.92778    -72.42593    -0.17      0.04     0.18     1 
0130321040   40.92695    -72.38926     0.09      0.05     0.10     1 
0130321041   40.92611    -72.35260    -0.03      0.11     0.12     1 
0130321042   40.92527    -72.31594    -0.09      0.04     0.10     1 
0130321043   40.92441    -72.27928    -0.13     -0.01     0.13     1 
0130321044   40.92354    -72.24263    -0.30      0.25     0.39     1 
0130321064   40.92847    -74.26086     0.13     -0.02     0.13     1 
0130321065   40.92823    -74.22416     0.13      0.05     0.14     1 
0130321066   40.92798    -74.18747     0.12      0.06     0.13     1 
0130321067   40.92772    -74.15077    -0.07     -0.07     0.09     1 
0130321068   40.92744    -74.11407     0.09      0.00     0.09     1 
0130321069   40.92715    -74.07738     0.09      0.03     0.09     1 
0130321070   40.92685    -74.04068     0.17      0.03     0.17     1 
0130321071   40.92654    -74.00398     0.18      0.02     0.18     1 
0130321072   40.92622    -73.96729     0.12      0.08     0.15     1 
0130321073   40.92588    -73.93059     0.24      0.01     0.24     1 
0130321074   40.92554    -73.89390     0.06      0.01     0.06     1 
0130321075   40.92518    -73.85721    -0.00      0.05     0.05     1 
0130321076   40.92481    -73.82052     0.11     -0.03     0.11     1 
0130321077   40.92443    -73.78382     0.12     -0.09     0.15     1 
0130321078   40.92404    -73.74714    -0.11     -0.07     0.13     1 
0130321083   40.92190    -73.56369     0.03      0.16     0.16     1 
0130321084   40.92143    -73.52701     0.01     -0.15     0.16     1 
0130321085   40.92096    -73.49032     0.05      0.15     0.16     1 
0130321086   40.92047    -73.45364    -0.06      0.06     0.08     1 
0130321087   40.91998    -73.41695    -0.17      0.08     0.19     1 
0130321088   40.91947    -73.38027    -0.10      0.03     0.11     1 
0130321089   40.91895    -73.34359     0.02      0.05     0.05     1 
0130321090   40.91841    -73.30691     0.21      0.01     0.21     1 
0130321092   40.91731    -73.23355     0.12      0.30     0.32     1 
0130321094   40.91616    -73.16020    -0.02      0.03     0.03     1 
