Thu. Sep. 15, 2016             LANDSAT 5                 Time: 07:46
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19708878            Path/Row: 014 / 032

L0R Reference Image: L51GNC1003237150100_HDF.162591244
Acquisition Date: Aug 25, 2003

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320215_01   40.043780  -75.086747    -2.464       2.170    -0.300     2.186     0.110
0140320216_01   40.217498  -75.296750    75.995       1.922    -0.325     1.948     0.039
0140320217_01   40.197160  -75.202200    54.415       0.845     1.126     0.619     1.263
0140320218_01   40.093001  -75.033668    13.399       0.586     0.632     0.458     0.729
0140320219_01   39.796021  -75.740303    91.852       0.784    -1.166     0.988    -0.998
0140320220_01   39.770279  -75.499035    28.196      -1.309     0.725    -1.421     0.468
0140320221_01   39.679485  -75.932856    70.882      -2.974    -0.155    -2.890    -0.707
0140320223_01   40.286308  -75.488693    60.200       2.491     2.129     2.049     2.554
0140320224_01   40.350552  -75.265186   100.892      -4.026    -1.473    -3.678    -2.196
0140320225_01   39.975758  -74.582504    -7.995       0.645     0.693     0.503     0.801
0140320226_01   40.196717  -74.864888    24.075       0.998     0.846     0.822     1.017
0140320227_01   39.831415  -75.548209    80.896       0.983    -2.873     1.502    -2.637
0140320228_01   40.094673  -74.661316    -8.178      -3.181     3.156    -3.712     2.506
0140320229_01   40.738885  -74.160992   -25.810       2.987     0.840     2.777     1.381
0140320230_01   40.391268  -75.769757    82.405      -5.495    -1.857    -5.049    -2.846
0140320231_01   39.746889  -74.531364   -16.000      -0.527     0.680    -0.645     0.569
0140320232_01   40.782947  -74.125950    -4.197       2.116    -0.282     2.130     0.117
0140320233_01   40.714229  -74.229495    16.515       2.290     2.053     1.866     2.443
0140320234_01   39.645427  -74.507924   -28.248      -0.535    -1.115    -0.317    -1.194
