index,name,holc_id,holc_grade,geometry,loc_year,median,mean,min,max,std,num_pixels
18,,C1,C,"POLYGON ((588512.283645266 4508548.91222625, 588494.4065819846 4508549.698796371, 588243.8551998497 4509106.652380561, 588080.3545801633 4509097.709391521, 588036.1516114697 4509439.126694236, 588249.7739104738 4509452.664286969, 588544.044734708 4509016.244102057, 588561.1058188675 4509016.447852695, 588639.4584148017 4508843.404997962, 588859.0323736626 4508948.02123935, 588904.6232163809 4508862.57763379, 589305.8329825413 4508920.392842826, 589372.6316615881 4508458.236609778, 589282.1521404403 4508386.150255924, 589151.9139476134 4508364.58447298, 588934.3370360041 4508175.97787206, 588871.016859925 4508266.21663719, 588839.9478329038 4508345.84159347, 588842.2043819281 4508408.865753226, 589065.6642189268 4508441.544476157, 589030.529354804 4508776.097342042, 588703.288675815 4508609.190109677, 588512.283645266 4508548.91222625))",NYBrooklyn1938,300.82586669921875,300.83038330078125,298.34906005859375,303.1711120605469,0.9120290279388428,574.0
19,,C10,C,"POLYGON ((584972.7755542822 4499943.059142933, 584705.708609811 4499600.273449258, 583894.498133483 4498541.196208754, 583816.928932918 4498453.173244778, 583605.7675830302 4498605.143051713, 583687.7511012428 4498715.398691921, 583544.2118845917 4498823.71827902, 583476.2678674308 4498752.070024528, 583263.79075034 4498904.674744484, 583208.2855832282 4498852.992757049, 583066.0224864513 4498955.927077984, 583028.1429344595 4498945.892836221, 582855.4452717139 4499092.661496254, 582910.1270704467 4499164.152881656, 582911.0785567526 4499186.989805352, 582974.1467508776 4499263.379768069, 583267.8686606953 4499608.744815349, 583755.4707427417 4500216.857316576, 584045.816729873 4500608.352039912, 584349.9357353837 4500373.561867028, 584378.7441747596 4500402.917728322, 584972.7755542822 4499943.059142933))",NYBrooklyn1938,300.92913818359375,301.0147399902344,299.0027770996094,304.2739562988281,0.9704394936561584,2384.0
20,,C11,C,"POLYGON ((585848.124608089 4497501.141224353, 585669.2364422054 4497642.210527126, 585479.6619131078 4497406.074971514, 585284.5853892304 4497568.365389302, 585331.9663604794 4497635.499353301, 585080.4170065491 4497831.889127622, 585007.9140141043 4497754.958105343, 584880.8769680792 4497839.030886961, 584966.3397298831 4498381.944926413, 584942.0636600929 4498395.284976305, 584756.4597523969 4498170.483257725, 584577.9862489616 4498307.831403957, 584433.825577169 4498114.747519335, 583894.498133483 4498541.196208754, 584705.708609811 4499600.273449258, 586492.7671752411 4498226.083288163, 586305.8134811054 4498121.178542473, 585848.124608089 4497501.141224353))",NYBrooklyn1938,303.394287109375,303.2947998046875,299.9048156738281,305.2344665527344,0.8115667700767517,2894.0
21,,C12,C,"POLYGON ((586976.9979996703 4500276.44931476, 587417.0827273797 4498113.029482542, 586960.5732518786 4498039.590349932, 586996.8308851906 4497775.659564408, 586790.1400097316 4497742.203819139, 586845.4995256029 4497374.310208051, 586693.3892203806 4497150.648697, 586143.1965419326 4497469.921916696, 586035.7552323939 4497340.680145845, 585848.124608089 4497501.141224353, 586305.8134811054 4498121.178542473, 586492.7671752411 4498226.083288163, 586376.4504581034 4499025.707408433, 586307.2179417458 4499171.476667127, 585674.1263610414 4499652.01127729, 585542.9162698146 4499735.794372987, 585474.6196470617 4499772.528230557, 585545.0318387854 4499830.431279946, 586162.1897533913 4500167.90579187, 586131.3408763009 4500368.111825619, 586478.2281646758 4500541.107151807, 586449.8721250305 4500767.397826918, 586444.5558299848 4500783.106458639, 586438.7393182674 4500798.638131293, 586432.4285102503 4500813.977045441, 586425.6298290465 4500829.107597933, 586418.3501939591 4500844.014397756, 586410.5970134427 4500858.682281693, 586402.3781775476 4500873.09632973, 586393.7020498863 4500887.241880229, 586384.5774591193 4500901.104544839, 586375.0136899635 4500914.670223104, 586365.0204737387 4500927.925116813, 586354.6079784717 4500940.85574402, 586167.1237886639 4501095.625148267, 586274.9069195811 4501228.194027449, 586099.3025623513 4501362.011565384, 586276.7086372909 4501646.21370536, 586727.0393072444 4501356.361407096, 586905.3148487671 4500631.768001436, 586898.1182046286 4500629.436973851, 586891.1262162207 4500626.553273204, 586884.3815847191 4500623.134510013, 586877.9255008131 4500619.201562429, 586871.7973931588 4500614.778448748, 586866.034687614 4500609.89218076, 586860.6725786639 4500604.572598831, 586855.7438144971 4500598.852189684, 586851.2784969931 4500592.765888058, 586847.3038978744 4500586.350863366, 586843.844292148 4500579.646292752, 586840.9208098146 4500572.69312185, 586838.5513068117 4500565.533814762, 586836.7502559201 4500558.212094726, 586835.5286583416 4500550.772677141, 586834.89397648 4500543.26099647, 586834.8500883121 4500535.72292878, 586835.397263673 4500528.20451157, 586836.5321625564 4500520.751662609, 586838.2478554698 4500513.409899489, 586840.5338657206 4500506.224061626, 586843.3762333516 4500499.238036391, 586846.7576003681 4500492.494491047, 586850.6573167166 4500486.034612145, 586855.0515663723 4500479.897853939, 586859.913512777 4500474.121697391, 586865.2134627094 4500468.741421229, 586870.9190476399 4500463.78988643, 586876.9954214036 4500459.297335501, 586883.405473026 4500455.291207711, 586890.1100533823 4500451.795971492, 586897.0682143159 4500448.832974953, 586904.2374587416 4500446.420315454, 586911.5740002246 4500444.572729057, 586919.0330304308 4500443.301500501, 586926.5689928245 4500442.61439426, 586934.1358609376 4500442.515607096, 586941.6874195168 4500443.005742432, 586976.9979996703 4500276.44931476))",NYBrooklyn1938,302.1998291015625,302.0905456542969,298.2989196777344,305.0809631347656,1.1529935598373413,4024.0
22,,C13,C,"POLYGON ((590119.8130321808 4500313.943316311, 589717.6784095683 4500291.061501255, 589711.6159688443 4500377.077303985, 589386.4088652749 4500345.131757053, 589425.8555652992 4499959.598634259, 589130.157363907 4499939.230432193, 589179.6094782096 4499317.924700461, 589073.405421406 4499308.886010823, 589061.8763945703 4499365.213537603, 588879.8601433722 4499357.029295169, 588909.7378448561 4499025.094045215, 588920.3738461928 4498892.059792918, 588686.4677958111 4498868.241797531, 588135.7181071263 4499526.785094226, 588093.507304187 4499832.225062137, 588379.4739703817 4499857.979980439, 588287.3071818037 4500104.350512595, 588264.9292169414 4500465.657899086, 588292.6174827683 4500469.590271096, 588285.5479046563 4500557.194101054, 589013.184847333 4500623.74008572, 590083.4289411051 4500729.122184042, 590119.8130321808 4500313.943316311), (588425.4540810916 4500047.930473339, 588829.0565303457 4500080.370224446, 588778.6484348886 4500464.16650058, 588354.6838555967 4500421.878605911, 588363.188429196 4500315.070503259, 588372.2105310524 4500285.921438321, 588380.7123825767 4500256.617439009, 588388.6913045611 4500227.167716747, 588396.1447821137 4500197.581528996, 588403.0704654719 4500167.868176323, 588409.4661707315 4500138.036999513, 588415.3298805471 4500108.097376609, 588420.6597447828 4500078.058719974, 588425.4540810916 4500047.930473339))",NYBrooklyn1938,302.94287109375,302.8598327636719,300.1180725097656,305.3060607910156,0.7248050570487976,1787.0
23,,C14,C,"POLYGON ((590345.0216359666 4501891.809436595, 590347.2375340369 4501893.189430216, 590915.2983836877 4501235.320898881, 590376.2929632229 4501178.301502261, 590363.1190376215 4501204.828503613, 590318.1251245792 4501633.063980048, 590070.0215583745 4501610.836620609, 590054.0421164418 4501735.549926107, 589856.4709516399 4501722.349470365, 589876.5567704123 4501357.473537848, 589627.2664865323 4501332.843978381, 589609.6686328694 4501492.373815009, 589371.087783123 4501479.892794021, 589379.1515458163 4501310.639128472, 588969.6184009693 4501275.698930976, 588983.8673391343 4501058.207221146, 588658.7094587807 4501022.805124684, 588580.9944527933 4501805.802904909, 589863.7809268546 4501940.419664449, 590265.9722436001 4501914.86877396, 590275.1947663128 4501914.251287292, 590284.3698522181 4501913.134837724, 590293.4703177786 4501911.522732745, 590302.4692004885 4501909.419748249, 590311.3398387431 4501906.832114404, 590320.0559508107 4501903.767497199, 590328.5917126935 4501900.23497573, 590336.9218346206 4501896.24501534, 590345.0216359666 4501891.809436595))",NYBrooklyn1938,302.576171875,302.8232727050781,299.98455810546875,307.9151611328125,1.2058801651000977,1212.0
24,,C15,C,"POLYGON ((591703.4221606392 4501978.057479396, 591745.830294752 4501741.32888906, 591893.1195575658 4501774.275177345, 592080.4012792062 4500957.84953152, 592285.1894499409 4500731.164569655, 591775.2167584628 4500241.694284851, 590915.2983836877 4501235.320898881, 590347.2375340369 4501893.189430216, 590539.2522590271 4502012.770641461, 590539.3547697957 4502016.867383549, 590913.7196774472 4502249.527967486, 590914.925052342 4502262.304833764, 590915.576096261 4502275.121524353, 590915.6716003814 4502287.954185487, 590915.2113898374 4502300.778933919, 590914.1963240087 4502313.571901383, 590912.6282949081 4502326.309279002, 590910.5102236378 4502338.967361602, 590907.8460549284 4502351.522591827, 590904.6407497807 4502363.951603974, 590900.9002762124 4502376.231267471, 590896.6315981285 4502388.338729918, 590891.8426623457 4502400.251459607, 590886.5423837886 4502411.947287433, 590880.740628873 4502423.40444816, 590874.4481971371 4502434.601620892, 590867.676801122 4502445.517968751, 590860.4390445699 4502456.133177629, 590852.7483989466 4502466.427493986, 590844.6191783735 4502476.381761587, 590836.0665129708 4502485.977457139, 590827.1063206923 4502495.196724731, 590817.7552777069 4502504.022409069, 590808.0307873543 4502512.438087362, 590815.4062516509 4502566.568453757, 591002.5444271627 4502543.839485869, 591015.4731559039 4502541.962144282, 591028.4753012559 4502540.682746702, 591041.523008718 4502540.00403439, 591054.5883261395 4502539.92746161, 591067.6432636273 4502540.453192514, 591080.6598535185 4502541.580100792, 591093.6102103272 4502543.305772078, 591106.4665904925 4502545.626509138, 591119.2014518438 4502548.537339782, 591131.7875126201 4502552.032027533, 591144.1978099279 4502556.103084999, 591156.4057575341 4502560.741789916, 591168.3852028209 4502565.938203848, 591180.1104828411 4502571.681193506, 591191.5564793072 4502577.958454598, 591202.6986724008 4502584.756538218, 591213.5131933317 4502592.06087967, 591223.9768754563 4502599.855829699, 591234.0673039343 4502608.124688031, 591243.7628637338 4502616.84973917, 591285.7959007326 4502221.063382708, 591432.1726722794 4502245.881187137, 591459.3668310003 4502077.080690344, 591677.8504064715 4502120.806005382, 591703.4221606392 4501978.057479396))",NYBrooklyn1938,302.7856140136719,302.7633056640625,300.06573486328125,306.331298828125,0.9833585619926452,2246.0
25,,C16,C,"POLYGON ((594199.5982918257 4501719.392518345, 593834.995085782 4501508.706725108, 593720.0466868437 4501442.288889816, 593530.7370961016 4501778.203421746, 593407.6967362891 4501719.006107035, 593329.1742447533 4502083.127900722, 593476.1181670612 4502107.393163615, 593443.3051109402 4502287.926188422, 593557.1762523327 4502308.574179015, 593490.2240641032 4502647.192345047, 593608.9109075324 4502667.900972566, 593565.9702726696 4502886.719924831, 593833.7082659967 4502941.333106781, 594003.2364763662 4502055.594190245, 594199.5982918257 4501719.392518345))",NYBrooklyn1938,302.8283996582031,302.85040283203125,301.3158874511719,305.1134948730469,0.6792312264442444,745.0
26,,C17,C,"POLYGON ((585077.6899018569 4497463.855959051, 585149.8001362772 4497399.589817368, 585284.5853892304 4497568.365389302, 585479.6619131078 4497406.074971514, 585135.1351954427 4496975.476794174, 585130.0006854963 4496932.154973331, 585073.6457498813 4496866.615600147, 585213.1208361121 4496767.261838631, 584590.0859951909 4495941.217725272, 585795.6727665836 4495038.594403289, 585859.5879924502 4494440.759419004, 585835.7272752709 4494456.674890141, 585776.9080022806 4494505.324231911, 585504.914145799 4494720.584188356, 584923.4975851449 4495174.727467649, 584424.3388240793 4495563.709931836, 583902.1320077704 4495950.440802198, 583548.4531243211 4496226.90292479, 583524.5350072229 4496193.623347806, 583302.5031895612 4496374.217496995, 583661.4447395278 4496820.905793561, 583553.8447645074 4496912.833420044, 583549.949397105 4496914.750127859, 583546.3390140226 4496917.157627543, 583543.0755700164 4496920.014605333, 583540.2150660919 4496923.272034332, 583537.8065885216 4496926.874015884, 583535.8914665335 4496930.758738857, 583534.5025631175 4496934.859540398, 583533.6637111438 4496939.106049922, 583533.3893044489 4496943.4253967, 583533.6840508858 4496947.743460374, 583534.5428916162 4496951.986142853, 583535.9510879801 4496956.080639839, 583537.8844744761 4496959.956690127, 583540.3098734941 4496963.547781241, 583543.18566469 4496966.792290749, 583637.2519130324 4497095.031944259, 584065.1967901094 4497657.632048219, 584449.4551656129 4497369.579140988, 584779.3714944437 4497088.926190506, 585077.6899018569 4497463.855959051))",NYBrooklyn1938,302.6678466796875,302.61114501953125,299.5008544921875,305.0806579589844,0.8745857477188109,3276.0
27,,C18,C,"POLYGON ((585835.7272752709 4494456.674890141, 585529.1093628528 4494065.392774423, 585161.6780618489 4494358.726349465, 585070.4297014411 4494246.983295504, 585065.1411077452 4494250.93675841, 585059.5148847736 4494254.397016146, 585053.5972407464 4494257.3356506, 585047.436777117 4494259.728527675, 585041.0840894328 4494261.55599546, 585034.5913518164 4494262.803045604, 585028.0118885062 4494263.459436554, 585021.3997359345 4494263.519777636, 585014.8091989827 4494262.983573334, 585008.2944050091 4494261.855227352, 585001.9088593499 4494260.144006448, 584995.7050059229 4494257.863964342, 584989.7337965426 4494255.033826325, 584768.9819154353 4494122.281052968, 584598.9809840114 4494390.839517536, 584688.9612923854 4494526.101959902, 584662.4917291389 4494555.882076628, 584635.5749092771 4494585.261476824, 584608.2169447298 4494614.233500169, 584580.4240472878 4494642.791578852, 584552.2025271888 4494670.929239064, 584523.558791693 4494698.640102449, 584494.4993436222 4494725.917887554, 584465.0307798798 4494752.756411231, 584435.159789968 4494779.149590055, 584404.8931544542 4494805.091441669, 584374.2377434373 4494830.576086158, 584343.2005149943 4494855.597747359, 584210.5132343334 4494672.779972862, 583620.8081641638 4495110.904035611, 583556.306966238 4495034.050605109, 583370.277699964 4495168.196965941, 583522.5455874538 4495399.286739764, 583167.8058733155 4495649.73358705, 583163.9607624814 4495654.053421109, 583160.5605275068 4495658.728828923, 583157.6380934864 4495663.714535819, 583155.2217585763 4495668.962262515, 583153.3349200175 4495674.421192661, 583151.9958475933 4495680.038464949, 583151.2175067659 4495685.759685021, 583151.0074331668 4495691.529452199, 583151.3676596894 4495697.291895964, 583152.2946968388 4495702.991216975, 583153.7795665843 4495708.572227376, 583155.8078893388 4495713.980885183, 583158.3600232451 4495719.164817563, 583161.4112544146 4495724.073827942, 583164.9320362661 4495728.660382032, 583168.8882756546 4495732.880068079, 583398.9616916351 4496018.904864118, 583524.5350072229 4496193.623347806, 583548.4531243211 4496226.90292479, 583902.1320077704 4495950.440802198, 584424.3388240793 4495563.709931836, 584923.4975851449 4495174.727467649, 585504.914145799 4494720.584188356, 585776.9080022806 4494505.324231911, 585835.7272752709 4494456.674890141))",NYBrooklyn1938,302.5475769042969,302.41082763671875,298.00701904296875,305.1925964355469,0.9303027987480164,2331.0
28,,C19,C,"POLYGON ((587047.1246745555 4495290.223222137, 586977.1763844729 4495280.245560559, 586634.4479205494 4495351.577614517, 586635.5105045841 4495260.236019404, 586463.6379417839 4495235.800629724, 586499.8872422406 4495023.858785401, 586115.9840275344 4494968.121602238, 586090.4538062616 4495088.834590942, 585795.6727665836 4495038.594403289, 585710.6001412686 4495636.988141618, 585863.0461647327 4495653.768977039, 585820.8722185269 4495962.782472096, 586202.122348552 4496471.649520784, 586701.4513287514 4496090.062071945, 586608.0519317362 4496772.024174408, 586690.6336987375 4496759.966003752, 586670.2540411408 4496956.019098656, 586784.3472194064 4497000.411482641, 586810.9729630733 4496743.174613134, 587047.1246745555 4495290.223222137))",NYBrooklyn1938,302.6874084472656,302.5986633300781,299.18756103515625,305.7064514160156,0.9868033528327942,1606.0
